cbsa,year,peducgrp,praceeth3,age_cat,prob_se,prob_mobile,n
11700,2019,4,6,45-64,1,,1
11700,2021,2,6,18-29,0,,1
11700,2021,4,6,18-29,0,,1
11700,2021,1,2,30-44,1,,1
11700,2021,2,6,30-44,0,,2
11700,2021,3,6,30-44,0,,1
11700,2021,4,6,30-44,.43100497,,5
11700,2021,1,6,45-64,0,,1
11700,2021,2,1,45-64,0,,1
11700,2021,3,4,45-64,1,,1
11700,2021,3,6,45-64,0,,2
11700,2021,4,2,45-64,1,,1
11700,2021,4,3,45-64,0,,1
11700,2021,4,6,45-64,0,,3
11700,2023,4,2,18-29,0,,1
11700,2023,3,7,30-44,0,,1
11700,2023,4,2,30-44,0,,1
11700,2023,4,6,30-44,0,,1
11700,2023,2,6,45-64,1,,1
11700,2023,3,6,45-64,.26728141,,4
11700,2023,4,6,45-64,0,,1
12020,2013,4,3,18-29,0,0,1
12020,2013,4,6,18-29,0,0,1
12020,2013,3,6,30-44,0,0,1
12020,2013,4,6,30-44,.43575135,0,2
12020,2015,4,6,18-29,0,1,1
12020,2015,2,1,30-44,0,0,1
12020,2015,2,6,30-44,0,0,1
12020,2015,3,1,30-44,0,,2
12020,2015,3,6,30-44,0,1,1
12020,2015,4,2,30-44,0,0,1
12020,2015,4,6,30-44,0,1,1
12020,2015,2,1,45-64,0,0,1
12020,2015,4,6,45-64,0,0,3
12020,2017,2,6,18-29,0,0,1
12020,2017,2,6,30-44,1,0,1
12020,2017,4,6,30-44,0,0,1
12020,2017,4,6,45-64,0,.70621461,3
12020,2019,4,1,30-44,0,,1
12020,2019,4,6,30-44,0,,2
12020,2019,2,1,45-64,0,,2
12020,2019,3,6,45-64,0,,1
12020,2021,4,3,18-29,0,,1
12020,2021,2,1,30-44,0,,1
12020,2021,1,2,45-64,0,,1
12020,2021,4,6,45-64,0,,2
12020,2023,1,2,18-29,0,,2
12020,2023,2,6,18-29,0,,1
12020,2023,3,2,18-29,0,,1
12020,2023,3,6,18-29,0,,1
12020,2023,4,2,18-29,0,,1
12020,2023,4,6,18-29,0,,1
12020,2023,1,6,30-44,0,,1
12020,2023,3,6,30-44,.57742041,,2
12020,2023,4,6,30-44,0,,1
12060,2013,1,1,18-29,0,1,1
12060,2013,1,2,18-29,0,,1
12060,2013,1,5,18-29,0,0,1
12060,2013,2,1,18-29,0,.26725984,6
12060,2013,2,2,18-29,0,0,4
12060,2013,2,6,18-29,0,.27930605,5
12060,2013,2,7,18-29,0,,1
12060,2013,3,1,18-29,.069704443,.54136157,13
12060,2013,3,2,18-29,0,1,3
12060,2013,3,6,18-29,.31327432,.55042088,6
12060,2013,4,1,18-29,.22705938,.1800506,6
12060,2013,4,6,18-29,.050712038,.79007953,19
12060,2013,1,1,30-44,.37672415,0,3
12060,2013,1,2,30-44,.3339102,.49935132,3
12060,2013,1,6,30-44,.36329708,0,3
12060,2013,2,1,30-44,0,.51211739,11
12060,2013,2,2,30-44,.18912832,0,5
12060,2013,2,3,30-44,.38512212,0,3
12060,2013,2,6,30-44,.38872716,.27428511,8
12060,2013,3,1,30-44,0,.48912784,17
12060,2013,3,2,30-44,.35350278,1,3
12060,2013,3,5,30-44,0,1,1
12060,2013,3,6,30-44,.18456598,.50268829,17
12060,2013,4,1,30-44,0,.65821916,16
12060,2013,4,2,30-44,0,0,2
12060,2013,4,3,30-44,0,.39679629,5
12060,2013,4,6,30-44,.081681803,.58208632,35
12060,2013,1,1,45-64,0,0,1
12060,2013,1,2,45-64,0,0,1
12060,2013,1,6,45-64,0,0,1
12060,2013,2,1,45-64,0,.34272608,10
12060,2013,2,3,45-64,.50354213,0,2
12060,2013,2,6,45-64,.048958372,.28227261,19
12060,2013,3,1,45-64,.06203134,.42634216,13
12060,2013,3,2,45-64,0,1,1
12060,2013,3,3,45-64,.47343314,1,2
12060,2013,3,5,45-64,0,1,1
12060,2013,3,6,45-64,.21686442,.16384237,21
12060,2013,4,1,45-64,.10137039,.4790056,18
12060,2013,4,2,45-64,1,0,1
12060,2013,4,3,45-64,0,0,1
12060,2013,4,6,45-64,.044838924,.31929448,36
12060,2013,4,7,45-64,.49706417,.50293583,2
12060,2015,1,1,18-29,0,0,2
12060,2015,1,2,18-29,0,0,3
12060,2015,2,1,18-29,.29192826,.648808,4
12060,2015,2,2,18-29,0,0,2
12060,2015,2,6,18-29,0,0,1
12060,2015,3,1,18-29,0,.70748973,7
12060,2015,3,2,18-29,0,1,1
12060,2015,3,4,18-29,0,,1
12060,2015,3,5,18-29,0,1,1
12060,2015,3,6,18-29,.18443768,.61360335,6
12060,2015,3,7,18-29,0,1,1
12060,2015,4,1,18-29,0,1,2
12060,2015,4,3,18-29,0,1,2
12060,2015,4,6,18-29,0,.49538061,10
12060,2015,1,1,30-44,0,0,2
12060,2015,1,2,30-44,0,1,3
12060,2015,1,6,30-44,0,1,2
12060,2015,2,1,30-44,.33483931,.61771679,6
12060,2015,2,2,30-44,0,.21781829,7
12060,2015,2,6,30-44,.091488391,.62436891,9
12060,2015,3,1,30-44,.095154434,.77120584,10
12060,2015,3,2,30-44,0,1,1
12060,2015,3,6,30-44,.30842236,.69670343,13
12060,2015,3,7,30-44,0,1,2
12060,2015,4,1,30-44,.066101424,.58049917,15
12060,2015,4,2,30-44,0,.49094325,4
12060,2015,4,3,30-44,.21250266,.22650674,4
12060,2015,4,6,30-44,.052385595,.53931975,20
12060,2015,1,1,45-64,0,0,3
12060,2015,1,2,45-64,0,0,4
12060,2015,1,6,45-64,0,1,1
12060,2015,2,1,45-64,0,.22152419,15
12060,2015,2,2,45-64,0,,1
12060,2015,2,3,45-64,0,0,1
12060,2015,2,4,45-64,0,0,1
12060,2015,2,6,45-64,.07262335,.1335704,15
12060,2015,3,1,45-64,.24912104,.61736012,8
12060,2015,3,3,45-64,0,0,1
12060,2015,3,6,45-64,0,.75969595,14
12060,2015,4,1,45-64,.058472112,.61024594,14
12060,2015,4,2,45-64,0,.2343204,3
12060,2015,4,3,45-64,0,0,1
12060,2015,4,6,45-64,.12379669,.41512591,30
12060,2015,4,7,45-64,0,0,1
12060,2017,1,2,18-29,0,,1
12060,2017,2,1,18-29,0,.77532315,3
12060,2017,2,2,18-29,0,.35668963,3
12060,2017,2,6,18-29,0,.57290214,4
12060,2017,3,1,18-29,0,.71147192,4
12060,2017,3,6,18-29,0,1,3
12060,2017,4,1,18-29,0,1,4
12060,2017,4,2,18-29,0,1,1
12060,2017,4,6,18-29,0,.88152957,10
12060,2017,1,2,30-44,0,.12260319,10
12060,2017,1,3,30-44,0,0,1
12060,2017,1,6,30-44,.46435884,.46435884,2
12060,2017,2,1,30-44,.1151025,.52038819,10
12060,2017,2,2,30-44,0,1,4
12060,2017,2,3,30-44,0,1,1
12060,2017,2,6,30-44,0,.52313298,7
12060,2017,3,1,30-44,0,.72406566,15
12060,2017,3,2,30-44,0,.29957166,3
12060,2017,3,6,30-44,0,.5271433,7
12060,2017,4,1,30-44,.06838607,.74238199,17
12060,2017,4,2,30-44,0,.50242019,4
12060,2017,4,3,30-44,0,1,4
12060,2017,4,6,30-44,.10663892,.6766817,41
12060,2017,1,1,45-64,.36867577,0,3
12060,2017,1,2,45-64,0,,1
12060,2017,1,3,45-64,0,0,3
12060,2017,2,1,45-64,.45311454,.23070665,10
12060,2017,2,2,45-64,0,0,3
12060,2017,2,3,45-64,.15094449,.33220607,5
12060,2017,2,6,45-64,.13529979,.30790165,23
12060,2017,3,1,45-64,.085782304,.92203355,12
12060,2017,3,2,45-64,0,.45879358,2
12060,2017,3,3,45-64,0,1,1
12060,2017,3,6,45-64,.067759588,.34903607,14
12060,2017,3,7,45-64,1,1,1
12060,2017,4,1,45-64,.1133882,.62204027,15
12060,2017,4,2,45-64,0,.71295583,4
12060,2017,4,3,45-64,.5,1,2
12060,2017,4,6,45-64,.19294271,.6171577,35
12060,2019,1,1,18-29,0,,1
12060,2019,1,2,18-29,0,,1
12060,2019,2,1,18-29,0,,8
12060,2019,2,6,18-29,0,,2
12060,2019,3,1,18-29,0,,3
12060,2019,3,2,18-29,0,,3
12060,2019,3,3,18-29,0,,1
12060,2019,3,6,18-29,.27311656,,3
12060,2019,3,7,18-29,0,,1
12060,2019,4,1,18-29,.31709534,,3
12060,2019,4,2,18-29,0,,1
12060,2019,4,3,18-29,0,,1
12060,2019,4,6,18-29,.12275282,,9
12060,2019,1,2,30-44,.41462609,,3
12060,2019,1,6,30-44,0,,1
12060,2019,2,1,30-44,.36713338,,6
12060,2019,2,2,30-44,0,,4
12060,2019,2,6,30-44,.26708567,,4
12060,2019,3,1,30-44,0,,12
12060,2019,3,2,30-44,0,,2
12060,2019,3,6,30-44,.13342857,,9
12060,2019,4,1,30-44,0,,15
12060,2019,4,2,30-44,0,,6
12060,2019,4,3,30-44,0,,4
12060,2019,4,6,30-44,0,,31
12060,2019,4,7,30-44,0,,1
12060,2019,1,2,45-64,0,,1
12060,2019,1,3,45-64,0,,2
12060,2019,1,6,45-64,.30319983,,2
12060,2019,2,1,45-64,0,,7
12060,2019,2,3,45-64,.36775833,,3
12060,2019,2,6,45-64,.20928034,,8
12060,2019,2,7,45-64,0,,1
12060,2019,3,1,45-64,.24021652,,10
12060,2019,3,2,45-64,0,,3
12060,2019,3,3,45-64,0,,1
12060,2019,3,6,45-64,.29487216,,20
12060,2019,4,1,45-64,.12303134,,16
12060,2019,4,2,45-64,0,,2
12060,2019,4,3,45-64,0,,2
12060,2019,4,5,45-64,0,,1
12060,2019,4,6,45-64,.18246558,,34
12060,2021,2,1,18-29,0,,6
12060,2021,2,2,18-29,.33553132,,2
12060,2021,2,6,18-29,0,,1
12060,2021,3,1,18-29,0,,1
12060,2021,3,6,18-29,0,,6
12060,2021,4,1,18-29,0,,5
12060,2021,4,2,18-29,0,,1
12060,2021,4,3,18-29,.20290235,,5
12060,2021,4,6,18-29,0,,2
12060,2021,4,7,18-29,0,,1
12060,2021,1,2,30-44,0,,3
12060,2021,1,3,30-44,1,,1
12060,2021,1,6,30-44,.54152864,,2
12060,2021,2,1,30-44,0,,6
12060,2021,2,2,30-44,.26819316,,4
12060,2021,2,4,30-44,0,,1
12060,2021,2,6,30-44,0,,4
12060,2021,3,1,30-44,.30605686,,9
12060,2021,3,2,30-44,.50089854,,4
12060,2021,3,6,30-44,.1087782,,10
12060,2021,3,7,30-44,0,,1
12060,2021,4,1,30-44,0,,25
12060,2021,4,2,30-44,0,,5
12060,2021,4,3,30-44,0,,7
12060,2021,4,6,30-44,.079707667,,26
12060,2021,1,2,45-64,0,,1
12060,2021,1,3,45-64,0,,2
12060,2021,1,6,45-64,0,,2
12060,2021,2,1,45-64,.10721792,,11
12060,2021,2,2,45-64,0,,1
12060,2021,2,6,45-64,.16064903,,6
12060,2021,3,1,45-64,.12064759,,10
12060,2021,3,2,45-64,0,,2
12060,2021,3,3,45-64,1,,1
12060,2021,3,6,45-64,.11759596,,16
12060,2021,4,1,45-64,.18935665,,14
12060,2021,4,2,45-64,.27692375,,3
12060,2021,4,3,45-64,0,,6
12060,2021,4,6,45-64,.1648657,,25
12060,2023,2,1,18-29,0,,1
12060,2023,2,2,18-29,.45187709,,2
12060,2023,3,1,18-29,.45316374,,2
12060,2023,3,6,18-29,0,,2
12060,2023,4,1,18-29,0,,3
12060,2023,4,2,18-29,0,,3
12060,2023,4,6,18-29,0,,14
12060,2023,4,7,18-29,0,,2
12060,2023,1,2,30-44,.14980853,,6
12060,2023,1,6,30-44,0,,1
12060,2023,1,7,30-44,0,,1
12060,2023,2,1,30-44,0,,5
12060,2023,2,2,30-44,.40170303,,8
12060,2023,2,6,30-44,0,,3
12060,2023,3,1,30-44,.37687969,,8
12060,2023,3,6,30-44,.17709264,,5
12060,2023,4,1,30-44,.25943825,,12
12060,2023,4,2,30-44,0,,2
12060,2023,4,3,30-44,0,,7
12060,2023,4,6,30-44,.053831439,,22
12060,2023,1,2,45-64,0,,1
12060,2023,2,1,45-64,.19624528,,5
12060,2023,2,3,45-64,0,,2
12060,2023,2,6,45-64,0,,3
12060,2023,3,1,45-64,0,,11
12060,2023,3,3,45-64,1,,1
12060,2023,3,6,45-64,.048637398,,15
12060,2023,3,7,45-64,0,,1
12060,2023,4,1,45-64,0,,11
12060,2023,4,2,45-64,.1999428,,5
12060,2023,4,3,45-64,0,,3
12060,2023,4,6,45-64,.21806428,,19
12100,2013,1,6,18-29,0,0,1
12100,2013,2,1,18-29,0,0,1
12100,2013,3,3,18-29,0,0,1
12100,2013,4,6,18-29,0,1,1
12100,2013,1,3,30-44,0,0,1
12100,2013,2,2,30-44,0,0,1
12100,2013,4,3,30-44,0,1,1
12100,2013,2,2,45-64,0,0,1
12100,2013,2,6,45-64,0,0,2
12100,2013,3,2,45-64,0,0,2
12100,2013,3,6,45-64,0,0,4
12100,2013,4,3,45-64,0,0,1
12100,2013,4,6,45-64,0,.71857774,4
12100,2015,3,2,18-29,0,0,1
12100,2015,4,6,18-29,0,0,1
12100,2015,2,6,30-44,0,0,1
12100,2015,2,6,45-64,.41844973,.58155024,2
12100,2015,3,6,45-64,0,0,2
12100,2015,4,6,45-64,0,0,1
12100,2017,3,3,18-29,0,0,1
12100,2017,1,1,30-44,0,0,1
12100,2017,3,3,30-44,0,0,1
12100,2017,4,3,30-44,0,0,1
12100,2017,1,2,45-64,0,0,1
12100,2017,2,3,45-64,0,0,1
12100,2017,3,2,45-64,0,0,1
12100,2017,4,1,45-64,0,0,1
12100,2017,4,6,45-64,0,1,1
12100,2019,2,2,18-29,0,,1
12100,2019,2,2,30-44,0,,2
12100,2019,2,6,30-44,0,,1
12100,2019,3,1,30-44,0,,1
12100,2019,3,2,30-44,0,,1
12100,2019,4,6,30-44,0,,1
12100,2019,1,2,45-64,0,,1
12100,2019,2,6,45-64,0,,2
12100,2019,4,6,45-64,0,,3
12100,2021,3,6,18-29,0,,2
12100,2021,2,3,30-44,1,,1
12100,2021,3,2,30-44,0,,1
12100,2021,3,6,30-44,0,,1
12100,2021,4,6,30-44,0,,1
12100,2021,2,2,45-64,0,,1
12100,2021,3,6,45-64,0,,1
12100,2021,4,1,45-64,0,,1
12100,2021,4,6,45-64,0,,3
12100,2023,2,6,30-44,0,,1
12100,2023,3,2,30-44,0,,1
12100,2023,3,6,30-44,0,,1
12100,2023,1,6,45-64,0,,1
12100,2023,2,6,45-64,1,,1
12220,2015,1,1,18-29,0,0,1
12220,2015,3,6,18-29,0,0,1
12220,2015,4,6,18-29,0,1,1
12220,2015,2,1,30-44,0,1,1
12220,2015,3,1,30-44,0,0,1
12220,2015,3,2,30-44,0,1,1
12220,2015,3,6,30-44,0,1,1
12220,2015,4,6,30-44,0,0,1
12220,2015,1,1,45-64,0,0,1
12220,2015,4,6,45-64,0,1,1
12220,2017,4,6,18-29,0,1,1
12220,2017,2,1,30-44,0,0,1
12220,2017,2,6,30-44,0,,1
12220,2017,3,6,30-44,0,.47036555,2
12220,2017,4,6,30-44,0,1,1
12220,2017,4,6,45-64,0,.47420728,2
12220,2019,3,1,18-29,0,,1
12220,2019,4,6,18-29,0,,1
12220,2019,1,1,30-44,0,,1
12220,2019,2,6,30-44,0,,1
12220,2019,3,1,30-44,0,,1
12220,2019,4,1,30-44,0,,1
12220,2019,4,6,30-44,0,,3
12220,2019,1,6,45-64,0,,1
12220,2019,2,6,45-64,0,,1
12220,2019,3,1,45-64,0,,1
12220,2019,3,6,45-64,0,,5
12220,2019,4,6,45-64,0,,1
12220,2021,4,6,18-29,0,,1
12220,2021,2,1,30-44,0,,2
12220,2021,2,6,30-44,0,,1
12220,2021,3,6,30-44,0,,2
12220,2021,4,6,30-44,.34909567,,6
12220,2021,1,6,45-64,0,,1
12220,2021,2,1,45-64,0,,2
12220,2021,2,6,45-64,0,,1
12220,2021,4,6,45-64,0,,3
12220,2021,4,7,45-64,0,,1
12220,2023,2,6,18-29,0,,1
12220,2023,3,6,18-29,0,,1
12220,2023,3,6,30-44,0,,1
12220,2023,4,6,30-44,0,,2
12220,2023,2,6,45-64,0,,1
12220,2023,4,6,45-64,0,,1
12260,2013,2,1,18-29,0,1,1
12260,2013,4,6,18-29,0,.47071728,2
12260,2013,2,1,30-44,0,1,3
12260,2013,2,2,30-44,0,0,2
12260,2013,2,7,30-44,0,0,1
12260,2013,3,6,30-44,0,0,3
12260,2013,4,6,30-44,0,1,1
12260,2013,2,1,45-64,1,1,1
12260,2013,2,6,45-64,1,0,1
12260,2013,3,1,45-64,0,0,1
12260,2013,3,6,45-64,0,.39906028,2
12260,2015,2,1,18-29,0,,1
12260,2015,3,6,18-29,0,1,1
12260,2015,4,6,18-29,0,1,1
12260,2015,2,6,30-44,0,.49533236,2
12260,2015,3,1,30-44,0,,1
12260,2015,3,2,30-44,0,0,1
12260,2015,3,6,30-44,0,1,3
12260,2015,1,1,45-64,,,0
12260,2015,2,1,45-64,0,.41666511,3
12260,2015,2,6,45-64,0,0,2
12260,2015,3,6,45-64,0,.33242774,2
12260,2015,4,6,45-64,0,1,2
12260,2017,2,1,18-29,0,1,1
12260,2017,2,6,18-29,0,0,1
12260,2017,3,1,18-29,0,1,1
12260,2017,3,6,18-29,0,1,2
12260,2017,4,6,18-29,0,0,1
12260,2017,1,6,30-44,1,0,1
12260,2017,2,1,30-44,0,1,1
12260,2017,3,1,30-44,0,.47060391,3
12260,2017,3,6,30-44,.50836688,1,2
12260,2017,4,1,30-44,1,0,1
12260,2017,4,6,30-44,0,1,1
12260,2017,3,1,45-64,0,.21583629,3
12260,2017,3,6,45-64,.29386866,1,4
12260,2017,4,6,45-64,0,1,2
12260,2019,2,2,18-29,0,,1
12260,2019,2,6,18-29,0,,1
12260,2019,3,6,18-29,0,,2
12260,2019,4,6,18-29,0,,1
12260,2019,1,6,30-44,0,,1
12260,2019,2,1,30-44,0,,1
12260,2019,3,1,30-44,0,,2
12260,2019,4,1,30-44,0,,1
12260,2019,4,6,30-44,.45994923,,2
12260,2019,1,6,45-64,0,,1
12260,2019,2,2,45-64,0,,1
12260,2019,2,6,45-64,0,,2
12260,2019,3,6,45-64,0,,3
12260,2019,4,1,45-64,0,,2
12260,2019,4,6,45-64,0,,1
12260,2021,4,1,18-29,0,,1
12260,2021,4,2,18-29,0,,1
12260,2021,2,1,30-44,0,,2
12260,2021,2,6,30-44,0,,1
12260,2021,3,6,30-44,0,,2
12260,2021,4,1,30-44,0,,2
12260,2021,4,6,30-44,0,,1
12260,2021,1,1,45-64,0,,1
12260,2021,1,6,45-64,1,,1
12260,2021,2,1,45-64,0,,1
12260,2021,3,1,45-64,0,,1
12260,2021,3,6,45-64,0,,1
12260,2021,4,1,45-64,0,,1
12260,2021,4,6,45-64,0,,2
12260,2023,2,6,18-29,0,,1
12260,2023,4,1,18-29,0,,1
12260,2023,4,6,18-29,0,,2
12260,2023,1,2,30-44,0,,1
12260,2023,2,1,30-44,0,,1
12260,2023,2,6,30-44,0,,1
12260,2023,3,1,30-44,0,,2
12260,2023,4,1,30-44,0,,2
12260,2023,4,2,30-44,0,,1
12260,2023,4,6,30-44,0,,2
12260,2023,1,2,45-64,0,,1
12260,2023,2,1,45-64,0,,1
12260,2023,2,6,45-64,0,,1
12260,2023,4,1,45-64,0,,1
12260,2023,4,3,45-64,0,,1
12260,2023,4,6,45-64,0,,6
12420,2013,2,2,18-29,0,.3179214,3
12420,2013,2,6,18-29,0,.50424302,2
12420,2013,3,1,18-29,0,1,1
12420,2013,3,6,18-29,0,1,2
12420,2013,4,1,18-29,0,1,1
12420,2013,4,6,18-29,0,.66066748,9
12420,2013,1,2,30-44,0,0,1
12420,2013,2,2,30-44,0,.24192694,4
12420,2013,2,6,30-44,.31253111,.68746889,3
12420,2013,3,1,30-44,0,0,1
12420,2013,3,2,30-44,0,.62381893,5
12420,2013,3,3,30-44,0,0,2
12420,2013,3,6,30-44,.36041352,.57620192,9
12420,2013,4,1,30-44,0,.24816503,5
12420,2013,4,2,30-44,.16912033,.61743301,5
12420,2013,4,3,30-44,0,0,1
12420,2013,4,6,30-44,.15001769,.66637146,21
12420,2013,1,2,45-64,1,0,1
12420,2013,1,6,45-64,0,0,1
12420,2013,2,2,45-64,0,.21813022,4
12420,2013,2,6,45-64,0,.50888997,4
12420,2013,3,1,45-64,.5007354,.49926463,2
12420,2013,3,2,45-64,.60811025,0,2
12420,2013,3,6,45-64,0,.55214006,9
12420,2013,4,1,45-64,0,1,1
12420,2013,4,2,45-64,,0,0
12420,2013,4,6,45-64,0,.57815129,14
12420,2015,2,2,18-29,0,0,2
12420,2015,2,6,18-29,0,1,1
12420,2015,3,1,18-29,0,0,1
12420,2015,3,2,18-29,0,0,1
12420,2015,3,6,18-29,.34998775,.57239425,6
12420,2015,4,6,18-29,0,.49587274,4
12420,2015,1,2,30-44,.5122956,0,2
12420,2015,2,1,30-44,0,0,1
12420,2015,2,2,30-44,0,,1
12420,2015,2,6,30-44,0,0,1
12420,2015,3,1,30-44,0,1,2
12420,2015,3,2,30-44,1,0,1
12420,2015,3,6,30-44,0,.31812334,6
12420,2015,4,2,30-44,0,.67254603,4
12420,2015,4,3,30-44,0,.43844017,5
12420,2015,4,6,30-44,.23745833,.442478,16
12420,2015,1,2,45-64,.17422207,0,5
12420,2015,2,2,45-64,0,,1
12420,2015,3,2,45-64,0,.6354301,2
12420,2015,3,6,45-64,.17254105,.44666553,5
12420,2015,3,7,45-64,0,0,1
12420,2015,4,1,45-64,0,1,2
12420,2015,4,2,45-64,0,0,1
12420,2015,4,3,45-64,.32813659,.67186338,3
12420,2015,4,6,45-64,.13699678,.70135885,15
12420,2017,1,6,18-29,0,0,1
12420,2017,2,2,18-29,1,,1
12420,2017,3,2,18-29,0,1,3
12420,2017,3,6,18-29,0,0,1
12420,2017,4,1,18-29,0,.33218539,3
12420,2017,4,3,18-29,0,.61014575,2
12420,2017,4,6,18-29,0,.71526653,8
12420,2017,4,7,18-29,0,1,1
12420,2017,1,2,30-44,0,1,2
12420,2017,2,2,30-44,0,0,3
12420,2017,2,6,30-44,0,.46728551,2
12420,2017,2,7,30-44,0,1,1
12420,2017,3,1,30-44,0,0,1
12420,2017,3,6,30-44,.25182915,.24699076,8
12420,2017,4,1,30-44,0,0,2
12420,2017,4,2,30-44,.25580499,.50571501,4
12420,2017,4,3,30-44,.37315908,0,2
12420,2017,4,6,30-44,.15639821,.92378175,14
12420,2017,1,2,45-64,0,0,1
12420,2017,1,6,45-64,0,0,2
12420,2017,2,2,45-64,0,0,1
12420,2017,2,6,45-64,.30823001,.30231845,3
12420,2017,3,1,45-64,1,0,1
12420,2017,3,2,45-64,0,0,1
12420,2017,3,3,45-64,0,0,1
12420,2017,3,6,45-64,.41726348,.43705642,5
12420,2017,4,1,45-64,0,.45461231,2
12420,2017,4,2,45-64,0,1,2
12420,2017,4,3,45-64,.24831456,.25352201,4
12420,2017,4,6,45-64,.085941799,.54551744,21
12420,2019,2,2,18-29,0,,1
12420,2019,2,6,18-29,0,,2
12420,2019,3,2,18-29,0,,1
12420,2019,3,6,18-29,0,,3
12420,2019,4,6,18-29,0,,6
12420,2019,1,2,30-44,0,,2
12420,2019,2,2,30-44,0,,4
12420,2019,2,6,30-44,0,,1
12420,2019,3,1,30-44,0,,1
12420,2019,3,2,30-44,0,,3
12420,2019,3,6,30-44,0,,5
12420,2019,4,2,30-44,0,,2
12420,2019,4,3,30-44,0,,1
12420,2019,4,6,30-44,.15815805,,14
12420,2019,1,2,45-64,.25807467,,4
12420,2019,2,2,45-64,0,,1
12420,2019,2,6,45-64,.17472957,,6
12420,2019,3,1,45-64,0,,3
12420,2019,3,2,45-64,0,,1
12420,2019,3,3,45-64,0,,1
12420,2019,3,6,45-64,.25695503,,7
12420,2019,4,1,45-64,1,,1
12420,2019,4,2,45-64,.57391274,,2
12420,2019,4,6,45-64,.12774673,,13
12420,2021,1,2,18-29,1,,1
12420,2021,2,1,18-29,0,,2
12420,2021,2,2,18-29,0,,3
12420,2021,2,6,18-29,0,,2
12420,2021,3,1,18-29,0,,1
12420,2021,3,6,18-29,0,,1
12420,2021,4,2,18-29,0,,1
12420,2021,4,3,18-29,0,,5
12420,2021,4,6,18-29,0,,5
12420,2021,1,1,30-44,0,,1
12420,2021,1,6,30-44,0,,1
12420,2021,2,6,30-44,0,,3
12420,2021,3,2,30-44,0,,1
12420,2021,3,6,30-44,0,,3
12420,2021,4,2,30-44,.23250388,,5
12420,2021,4,3,30-44,0,,7
12420,2021,4,6,30-44,.11889347,,16
12420,2021,1,1,45-64,1,,1
12420,2021,1,3,45-64,1,,1
12420,2021,2,1,45-64,0,,1
12420,2021,2,6,45-64,0,,1
12420,2021,3,2,45-64,0,,1
12420,2021,3,6,45-64,.27194604,,8
12420,2021,4,2,45-64,0,,2
12420,2021,4,3,45-64,0,,2
12420,2021,4,6,45-64,.31930384,,15
12420,2023,1,2,18-29,0,,2
12420,2023,3,2,18-29,0,,4
12420,2023,3,3,18-29,0,,1
12420,2023,3,7,18-29,0,,1
12420,2023,4,1,18-29,0,,1
12420,2023,4,2,18-29,0,,3
12420,2023,4,3,18-29,0,,1
12420,2023,4,6,18-29,0,,5
12420,2023,1,2,30-44,0,,2
12420,2023,2,1,30-44,0,,1
12420,2023,2,2,30-44,0,,1
12420,2023,2,6,30-44,.3201147,,3
12420,2023,3,1,30-44,0,,3
12420,2023,3,2,30-44,.39651805,,3
12420,2023,3,6,30-44,.31157306,,6
12420,2023,4,1,30-44,0,,2
12420,2023,4,2,30-44,0,,4
12420,2023,4,3,30-44,0,,3
12420,2023,4,6,30-44,.064729698,,14
12420,2023,1,2,45-64,.72056854,,5
12420,2023,2,1,45-64,0,,1
12420,2023,2,6,45-64,0,,2
12420,2023,3,2,45-64,0,,1
12420,2023,3,6,45-64,0,,4
12420,2023,4,1,45-64,0,,1
12420,2023,4,2,45-64,.38991925,,3
12420,2023,4,3,45-64,0,,2
12420,2023,4,6,45-64,.16373298,,17
12540,2013,2,2,18-29,0,,1
12540,2013,2,6,18-29,0,1,1
12540,2013,3,2,18-29,0,0,2
12540,2013,3,5,18-29,0,0,1
12540,2013,3,6,18-29,0,0,3
12540,2013,4,2,18-29,0,1,1
12540,2013,4,6,18-29,0,1,1
12540,2013,1,2,30-44,0,,1
12540,2013,2,2,30-44,.46755394,0,4
12540,2013,2,6,30-44,0,0,3
12540,2013,3,2,30-44,0,.32379633,3
12540,2013,3,6,30-44,0,1,1
12540,2013,3,7,30-44,0,,1
12540,2013,4,6,30-44,0,0,2
12540,2013,1,2,45-64,0,0,1
12540,2013,1,6,45-64,0,0,1
12540,2013,2,2,45-64,.67906076,0,2
12540,2013,3,2,45-64,1,1,1
12540,2013,4,3,45-64,0,1,1
12540,2013,4,6,45-64,0,.50775045,2
12540,2015,2,1,18-29,0,,1
12540,2015,2,2,18-29,0,1,2
12540,2015,3,4,18-29,0,0,1
12540,2015,3,6,18-29,0,1,1
12540,2015,4,6,18-29,0,0,1
12540,2015,1,2,30-44,0,0,2
12540,2015,2,2,30-44,0,1,1
12540,2015,2,3,30-44,0,0,1
12540,2015,2,6,30-44,0,1,1
12540,2015,3,1,30-44,0,0,1
12540,2015,3,6,30-44,0,0,1
12540,2015,4,6,30-44,0,0,1
12540,2015,1,2,45-64,0,0,2
12540,2015,1,3,45-64,1,0,1
12540,2015,2,6,45-64,0,0,1
12540,2015,3,2,45-64,0,,1
12540,2015,3,6,45-64,0,1,1
12540,2015,4,6,45-64,0,1,1
12540,2017,1,2,18-29,0,0,1
12540,2017,2,2,18-29,.60712141,.60712141,2
12540,2017,2,6,18-29,0,.52169478,2
12540,2017,3,2,18-29,0,.45333263,2
12540,2017,3,3,18-29,0,0,1
12540,2017,4,2,18-29,0,.49866346,2
12540,2017,1,2,30-44,.22534965,0,4
