cbsa,year,hsupwgtk,age,metro,pct_broadband,female,married,se,branch,educ_cat,inc_quint,race_black,race_hispanic
38060,2017,4.3260598,56,1,92.199997,1,1,0,1,3,5,0,0
38060,2015,4.447536,63,1,92.199997,0,1,0,1,4,5,0,0
38060,2017,4.2761621,37,1,92.199997,1,0,0,1,4,2,0,0
38060,2021,7.7877817,33,1,92.199997,0,1,0,1,4,4,0,0
38060,2015,0,53,1,92.199997,1,1,0,0,1,2,0,1
38060,2015,3.8809223,26,1,92.199997,0,0,0,1,4,5,0,0
38060,2015,5.6940212,43,1,92.199997,1,1,0,0,4,5,0,0
38060,2015,0,47,1,92.199997,0,0,0,0,2,4,0,0
38060,2021,12.37185,25,1,92.199997,1,0,0,0,3,3,0,1
38060,2015,2.7869833,38,1,92.199997,1,0,0,1,3,4,1,0
38060,2017,0,61,1,92.199997,0,1,0,0,4,3,0,0
38060,2019,5.320189,49,1,92.199997,1,0,0,1,4,5,0,0
38060,2019,0,19,1,92.199997,0,0,0,0,2,2,0,1
38060,2019,0,45,1,92.199997,1,0,0,0,2,5,0,1
38060,2021,7.9439144,35,1,92.199997,0,1,0,1,4,5,0,0
38060,2015,5.6564021,58,1,92.199997,0,1,0,0,3,5,0,0
38060,2017,4.2966547,33,1,92.199997,1,1,0,1,3,5,0,0
38060,2021,10.220911,60,1,92.199997,1,0,0,0,4,5,1,0
38060,2015,5.1594911,48,1,92.199997,0,0,0,1,3,3,0,0
38060,2019,8.7176285,25,1,92.199997,1,0,0,1,3,3,0,0
38060,2021,7.3773198,44,1,92.199997,1,0,0,0,3,4,0,0
38060,2015,4.5256262,63,1,92.199997,1,0,0,1,3,4,0,0
38060,2015,6.1705756,26,1,92.199997,1,1,0,1,4,2,0,0
38060,2017,5.9302459,18,1,92.199997,0,0,0,1,1,2,0,0
38060,2015,0,37,1,92.199997,0,1,0,0,2,4,0,0
38060,2017,0,36,1,92.199997,1,1,0,0,3,5,0,1
38060,2021,6.1348505,49,1,92.199997,1,0,0,1,3,4,0,0
38060,2019,6.4591746,49,1,92.199997,1,0,0,1,3,3,0,0
38060,2017,9.5983572,22,1,92.199997,0,0,0,1,2,2,1,0
38060,2015,0,26,1,92.199997,0,0,0,0,1,5,0,0
38060,2017,4.6236863,36,1,92.199997,1,1,0,0,4,4,1,0
38060,2021,6.6028481,56,1,92.199997,1,1,0,1,4,1,0,0
38060,2021,7.2640357,35,1,92.199997,0,1,0,1,3,5,0,0
38060,2019,5.1289883,48,1,92.199997,0,1,1,1,4,5,0,0
38060,2019,5.5803995,24,1,92.199997,1,0,0,1,2,5,0,0
38060,2017,0,34,1,92.199997,1,1,0,0,4,5,0,0
38060,2021,8.3862438,37,1,92.199997,0,1,0,1,4,5,0,0
38060,2017,4.7071333,46,1,92.199997,0,1,0,1,4,5,0,0
38060,2017,0,47,1,92.199997,1,1,0,0,3,4,0,0
38060,2019,4.257308,59,1,92.199997,1,1,0,1,2,3,0,0
38060,2017,4.5357137,42,1,92.199997,1,1,0,0,3,4,1,0
38060,2019,0,26,1,92.199997,1,0,0,0,4,4,0,0
38060,2017,4.5984206,59,1,92.199997,1,0,0,1,3,4,0,0
38060,2017,0,25,1,92.199997,0,0,0,0,1,3,0,1
38060,2017,4.6942544,42,1,92.199997,1,0,0,1,3,2,0,1
38060,2019,6.8834376,25,1,92.199997,1,0,0,1,3,2,0,1
38060,2017,0,35,1,92.199997,1,0,0,0,4,3,0,0
38060,2017,4.7071333,45,1,92.199997,1,0,0,1,3,4,0,0
46520,2023,1.1183789,51,1,91.699997,0,1,0,1,4,5,0,0
35620,2013,0,58,1,90.900002,1,0,0,0,2,3,0,0
35620,2015,0,48,1,90.900002,1,1,0,0,3,5,0,0
35620,2015,0,53,1,90.900002,0,1,0,0,4,5,0,0
26420,2013,4.9009466,34,1,91.800003,1,0,0,1,3,2,0,0
35620,2023,8.9541922,41,1,90.900002,0,0,0,0,2,2,0,1
41940,2023,5.8004131,37,1,95.199997,0,1,0,1,4,5,0,0
41940,2023,8.1120052,63,1,95.199997,0,1,0,1,4,5,1,0
26620,2021,5.4229345,37,1,91,0,0,0,1,3,4,0,0
22220,2019,2.4914744,37,1,91.199997,0,1,0,1,4,5,0,0
47300,2019,0,34,1,87.900002,0,1,0,0,4,5,0,1
36540,2023,1.5493588,64,1,91.400002,1,1,0,1,4,5,0,0
40060,2019,11.493031,31,1,89.800003,1,0,0,1,4,3,1,0
30780,2015,1.6712916,57,1,88.5,0,1,0,1,2,5,0,0
22220,2015,1.6819566,52,1,91.199997,0,1,0,0,3,5,0,0
22220,2015,0,38,1,91.199997,1,1,0,0,3,3,0,0
22220,2015,2.0042241,38,1,91.199997,0,1,0,1,3,5,0,0
30780,2015,2.2452116,61,1,88.5,0,1,0,1,4,5,1,0
22900,2015,1.914681,21,1,83.599998,1,1,0,0,2,1,0,0
22220,2015,0,40,1,91.199997,0,1,1,0,4,5,0,0
22900,2015,0,37,1,83.599998,1,1,0,0,3,4,0,0
22220,2015,0,51,1,91.199997,0,1,1,0,4,5,0,0
22900,2015,0,42,1,83.599998,1,1,0,0,1,1,0,1
30780,2015,3.290746,22,1,88.5,1,0,0,1,3,1,1,0
38220,2015,2.4019873,43,1,78.800003,1,0,0,1,2,2,0,0
30780,2015,2.5678196,42,1,88.5,0,0,0,1,4,5,0,0
30780,2021,1.9436641,57,1,88.5,1,0,0,1,4,5,0,0
30780,2015,1.7670732,52,1,88.5,0,1,1,1,3,3,0,0
22220,2015,1.9045542,43,1,91.199997,1,0,0,1,3,2,0,0
22220,2015,3.6067731,42,1,91.199997,0,1,0,1,4,5,0,0
30780,2015,0,64,1,88.5,1,0,0,0,4,3,1,0
30780,2015,2.6129537,37,1,88.5,0,1,0,1,4,5,0,0
22220,2019,2.1273282,31,1,91.199997,1,0,0,1,4,4,0,0
30780,2015,1.6712916,64,1,88.5,0,1,0,1,4,5,0,0
22220,2015,1.7455583,25,1,91.199997,0,0,0,0,3,1,0,0
22220,2017,2.4003277,25,1,91.199997,1,1,0,0,3,4,0,0
30780,2023,3.8343294,30,1,88.5,1,0,0,1,3,2,1,0
22900,2015,1.9853758,40,1,83.599998,0,0,0,1,3,4,0,0
30780,2015,1.4497408,59,1,88.5,0,1,0,1,2,5,0,0
30780,2019,1.9724419,30,1,88.5,1,1,0,1,4,5,0,0
22220,2015,2.2091327,33,1,91.199997,0,0,0,1,2,2,1,0
22220,2017,0,54,1,91.199997,1,1,0,0,3,5,0,0
30780,2015,2.3519208,22,1,88.5,0,1,0,1,1,2,0,0
22220,2019,0,37,1,91.199997,0,0,0,0,2,5,0,0
22220,2023,2.6095402,58,1,91.199997,1,1,0,1,3,5,0,0
22900,2019,0,48,1,83.599998,1,0,0,0,2,2,1,0
22900,2017,2.1109931,47,1,83.599998,1,0,0,1,4,3,0,0
22900,2021,1.6048338,30,1,83.599998,1,1,0,0,4,5,0,0
22900,2019,1.4980956,55,1,83.599998,0,1,1,1,3,1,0,0
30780,2015,0,52,1,88.5,1,0,0,0,3,5,0,0
30780,2015,1.751912,35,1,88.5,1,0,0,1,3,3,1,0
38220,2019,2.7307999,26,1,78.800003,0,1,0,1,3,5,0,0
30780,2019,1.9431957,42,1,88.5,0,1,0,1,4,5,0,0
30780,2015,0,56,1,88.5,0,0,0,0,2,2,0,0
22220,2023,5.9029531,41,1,91.199997,0,1,0,1,4,5,0,0
22220,2017,0,54,1,91.199997,1,1,0,0,2,5,0,0
22900,2019,1.6534517,60,1,83.599998,0,1,1,1,3,5,0,0
22900,2019,0,30,1,83.599998,0,0,0,0,1,5,0,1
22900,2017,1.8874419,55,1,83.599998,1,0,0,1,3,5,0,0
22220,2021,2.8053029,47,1,91.199997,0,0,0,1,3,4,0,0
22220,2023,3.9616151,40,1,91.199997,0,1,0,1,2,5,0,0
22220,2017,2.0022964,19,1,91.199997,0,0,0,1,3,3,0,0
30780,2019,2.2378776,40,1,88.5,1,0,0,1,4,4,0,0
30780,2017,0,49,1,88.5,0,1,1,0,3,5,0,0
22900,2015,0,25,1,83.599998,1,0,0,0,4,3,0,0
38220,2021,3.0626588,25,1,78.800003,0,0,0,1,2,2,1,0
30780,2017,2.2119484,31,1,88.5,1,1,0,0,1,2,0,0
22220,2017,0,57,1,91.199997,1,1,0,0,2,5,0,0
22220,2015,2.3619459,28,1,91.199997,1,1,0,1,4,4,0,0
22900,2015,2.9737308,51,1,83.599998,0,1,0,1,3,5,0,0
22220,2017,1.8515241,37,1,91.199997,0,0,0,1,2,5,0,0
22900,2017,2.0445328,24,1,83.599998,0,0,0,1,3,2,0,0
22220,2017,0,34,1,91.199997,1,0,1,0,3,3,0,1
30780,2021,2.4644094,44,1,88.5,0,0,0,1,4,4,0,0
38220,2017,1.8393972,63,1,78.800003,1,1,0,1,2,3,0,0
38220,2019,3.9868865,41,1,78.800003,1,1,0,0,2,3,1,0
38220,2021,3.6381557,31,1,78.800003,0,0,0,1,3,4,1,0
38220,2021,2.9596736,35,1,78.800003,0,0,0,1,3,3,1,0
22220,2017,1.9415518,43,1,91.199997,1,0,0,0,4,5,0,0
22220,2019,1.7919608,36,1,91.199997,0,1,0,1,3,3,0,0
38220,2019,0,31,1,78.800003,1,1,0,0,4,5,0,0
22220,2021,2.1975489,38,1,91.199997,0,1,0,1,4,5,0,0
22900,2019,1.9621978,55,1,83.599998,0,1,0,1,3,5,0,1
22220,2021,2.2010651,49,1,91.199997,1,0,1,1,2,2,0,0
22220,2019,2.3573024,46,1,91.199997,1,0,0,1,4,4,0,0
22900,2017,1.8202246,41,1,83.599998,0,1,0,1,3,4,0,0
30780,2015,0,61,1,88.5,0,0,0,0,1,1,1,0
30780,2017,0,52,1,88.5,1,0,0,0,3,3,1,0
30780,2017,3.5146272,31,1,88.5,0,0,0,1,4,3,1,0
30780,2019,0,43,1,88.5,1,1,0,0,2,4,1,0
22220,2017,1.780201,39,1,91.199997,0,1,0,1,3,4,0,0
30780,2015,0,44,1,88.5,0,1,0,0,2,5,0,0
38220,2015,1.5098221,26,1,78.800003,1,0,0,0,1,2,1,0
22220,2015,0,42,1,91.199997,0,1,0,0,2,5,0,0
22220,2017,1.7469853,59,1,91.199997,0,1,0,1,2,3,0,0
22220,2017,2.2430556,56,1,91.199997,1,0,0,1,1,2,0,1
30780,2019,0,38,1,88.5,0,0,1,0,4,1,1,0
22220,2015,0,58,1,91.199997,0,1,0,0,4,5,0,0
22220,2017,1.9341362,41,1,91.199997,0,0,0,1,3,3,0,0
30780,2017,2.1157053,49,1,88.5,0,1,0,1,3,5,0,0
30780,2017,0,54,1,88.5,0,1,1,0,2,3,0,0
30780,2019,0,51,1,88.5,1,0,0,0,4,5,0,0
30780,2021,2.026258,61,1,88.5,0,1,0,1,3,3,0,0
22220,2019,0,26,1,91.199997,1,0,0,0,4,5,0,0
22220,2021,2.5987871,27,1,91.199997,0,1,0,1,2,3,0,0
22220,2017,0,40,1,91.199997,0,0,0,0,2,2,0,1
22220,2017,0,28,1,91.199997,1,1,0,0,4,5,0,0
38220,2019,2.6698897,62,1,78.800003,1,0,0,1,2,2,1,0
30780,2017,2.4114327,40,1,88.5,0,1,0,1,4,5,1,0
38220,2017,0,34,1,78.800003,1,0,0,0,3,2,1,0
30780,2017,1.6882941,37,1,88.5,1,1,0,1,2,5,0,0
30780,2023,2.0639491,62,1,88.5,0,1,1,1,3,5,0,0
30780,2023,2.3999248,49,1,88.5,1,0,0,1,2,2,0,0
30780,2019,0,56,1,88.5,0,1,0,0,4,5,0,0
30780,2019,1.4654176,59,1,88.5,1,0,0,1,4,2,0,0
30780,2017,3.7774534,29,1,88.5,0,0,0,1,4,3,1,0
30780,2017,1.5366685,33,1,88.5,0,1,0,1,4,5,0,0
30780,2019,0,48,1,88.5,1,0,0,0,2,2,1,0
30780,2019,0,33,1,88.5,0,1,0,0,4,3,0,0
30780,2017,2.0320363,53,1,88.5,1,1,0,1,3,4,0,0
31080,2019,0,63,1,92.400002,0,1,0,0,1,5,0,1
31080,2017,4.46384,62,1,92.400002,0,0,0,1,4,2,0,0
39340,2023,4.8195405,29,1,92.099998,0,0,0,1,2,4,0,0
33100,2013,0,30,1,89.199997,0,1,0,0,3,3,0,1
26900,2023,6.6298323,53,1,91,0,1,0,1,2,5,0,0
41500,2017,5.1131382,43,1,93.199997,1,1,0,1,1,4,0,1
24340,2023,4.2699318,46,1,90.400002,1,1,0,1,4,5,0,0
24340,2023,8.8173599,25,1,90.400002,0,0,0,1,4,2,0,0
13820,2017,0,38,1,88.800003,1,1,0,0,3,5,0,0
13820,2019,3.974529,25,1,88.800003,0,0,0,1,2,2,0,0
40900,2013,0,53,1,93.300003,0,0,0,0,2,1,1,0
31080,2013,5.6252232,61,1,92.400002,1,1,0,1,4,5,0,0
35620,2013,4.8939152,59,1,90.900002,1,0,0,1,4,5,0,0
31080,2013,5.0939527,26,1,92.400002,0,0,0,1,4,4,0,0
18140,2023,6.8447618,44,1,92.900002,0,1,0,1,4,5,0,0
34980,2013,4.4496856,60,1,91.599998,0,1,0,1,2,3,0,0
12540,2015,6.4987578,30,1,89.900002,0,0,0,1,2,3,0,0
39820,2015,5.0367765,41,1,89.800003,0,0,0,1,3,5,0,0
41500,2015,4.4877329,53,1,93.199997,1,0,0,1,3,4,0,1
23420,2015,7.2248135,32,1,87.699997,0,1,0,1,1,3,0,1
46700,2015,4.7749653,42,1,93.300003,0,1,0,1,3,5,0,0
47300,2015,0,38,1,87.900002,0,1,0,0,1,2,0,1
41860,2015,5.0273733,58,1,94.099998,0,0,0,1,4,4,0,0
41860,2015,5.0757027,62,1,94.099998,0,1,0,1,4,5,0,0
33700,2015,8.3256521,60,1,91.099998,1,1,0,1,2,4,0,1
40900,2015,4.3216562,38,1,93.300003,0,1,0,1,2,5,0,0
40900,2015,5.4295697,39,1,93.300003,0,1,0,1,3,5,0,1
25260,2015,6.0977597,34,1,87.900002,0,0,1,1,3,2,0,1
40900,2015,4.85217,62,1,93.300003,0,1,0,1,3,5,0,0
46700,2015,4.6319027,35,1,93.300003,0,1,0,1,4,5,0,0
42100,2015,0,35,1,93.699997,0,0,0,0,3,1,0,0
40900,2015,0,41,1,93.300003,0,0,0,0,4,5,0,1
41860,2015,4.1468902,63,1,94.099998,0,0,1,1,4,5,0,0
44700,2015,0,30,1,91.400002,0,1,0,0,1,3,0,0
33700,2015,6.586638,27,1,91.099998,0,1,0,1,4,4,0,1
44700,2015,5.0684247,50,1,91.400002,1,1,0,1,1,4,0,1
47300,2015,5.1122289,30,1,87.900002,1,0,0,1,3,2,0,1
42100,2015,5.6383033,29,1,93.699997,0,1,0,1,3,3,0,1
17020,2015,0,38,1,90.900002,1,0,0,0,1,2,0,1
12540,2015,7.2237387,53,1,89.900002,0,0,0,0,1,1,0,1
39820,2015,0,55,1,89.800003,0,1,1,0,3,5,0,0
41740,2015,4.3155966,52,1,94.300003,0,1,0,1,3,5,0,0
41860,2019,5.6987367,59,1,94.099998,1,0,1,1,1,1,0,1
41940,2015,7.438571,57,1,95.199997,0,1,0,1,3,5,0,0
31080,2015,5.6020875,57,1,92.400002,0,0,0,1,4,5,0,0
41940,2015,4.4330139,54,1,95.199997,1,1,0,0,4,5,0,0
41860,2015,4.5096998,62,1,94.099998,1,1,1,1,4,4,0,0
37100,2015,6.201323,35,1,93.199997,0,0,1,1,2,3,0,0
40140,2015,0,54,1,92.5,0,1,0,0,2,3,0,1
33700,2015,5.6805921,51,1,91.099998,0,1,0,1,2,5,0,0
23420,2015,6.106667,44,1,87.699997,1,0,0,1,3,4,0,0
40900,2015,0,50,1,93.300003,0,0,1,0,3,5,0,0
42200,2015,4.8211222,54,1,92.300003,1,0,0,0,3,5,0,0
41940,2017,0,27,1,95.199997,0,0,0,0,2,1,0,1
31080,2015,0,45,1,92.400002,1,1,1,0,1,5,0,0
40900,2015,0,43,1,93.300003,0,0,0,0,4,5,0,0
23420,2015,6.0580292,32,1,87.699997,1,0,0,1,3,1,0,1
33700,2015,6.1570778,42,1,91.099998,1,0,0,1,4,5,0,1
41860,2015,6.2256746,46,1,94.099998,0,0,0,1,4,5,0,0
41860,2015,7.511054,40,1,94.099998,0,1,0,1,4,5,0,0
25260,2015,0,37,1,87.900002,0,1,0,0,2,2,0,1
44700,2015,0,28,1,91.400002,0,1,0,0,4,4,0,0
42200,2015,3.9752684,33,1,92.300003,0,1,1,0,4,4,0,0
41860,2015,6.2256746,47,1,94.099998,0,0,0,1,4,5,0,0
41940,2015,7.1972609,59,1,95.199997,0,1,1,1,2,3,0,1
33700,2017,0,37,1,91.099998,1,0,0,0,3,1,1,0
41860,2015,8.2238779,39,1,94.099998,0,1,0,1,4,5,0,1
41860,2015,0,44,1,94.099998,0,0,0,0,2,1,1,0
41860,2015,4.753932,61,1,94.099998,0,0,0,1,4,5,0,0
40140,2015,5.0816264,60,1,92.5,1,1,0,1,4,4,0,0
33700,2019,0,30,1,91.099998,1,0,0,0,3,3,0,1
41740,2015,6.3967752,55,1,94.300003,0,1,0,1,4,5,0,0
40900,2015,7.5655622,28,1,93.300003,0,0,0,1,4,4,1,0
23420,2015,0,61,1,87.699997,0,1,1,0,4,5,0,0
46700,2019,0,59,1,93.300003,0,1,0,0,1,3,0,1
37100,2015,6.3457303,48,1,93.199997,1,0,0,1,1,5,0,1
41500,2017,5.0405979,46,1,93.199997,1,1,1,1,4,4,0,0
41500,2019,5.0733895,38,1,93.199997,1,0,0,1,3,5,0,1
40140,2015,0,29,1,92.5,0,1,0,0,3,2,0,1
40140,2015,4.4029388,48,1,92.5,1,1,0,1,3,5,0,0
40900,2015,4.9396343,32,1,93.300003,1,0,0,1,1,3,0,1
47300,2017,0,56,1,87.900002,1,1,0,0,1,4,0,1
41860,2015,5.5975108,42,1,94.099998,1,0,0,1,4,5,0,0
31080,2015,0,44,1,92.400002,1,1,0,0,4,5,0,0
40900,2021,4.5582561,56,1,93.300003,0,0,1,1,3,4,0,0
31080,2015,7.2085862,40,1,92.400002,0,1,0,0,4,5,0,0
41740,2015,4.7139115,25,1,94.300003,1,0,0,1,2,4,0,1
41860,2015,7.4775243,41,1,94.099998,0,1,0,1,4,5,0,0
40900,2021,4.8551507,35,1,93.300003,1,0,0,0,4,5,0,0
41860,2015,0,51,1,94.099998,1,0,0,0,4,4,0,0
40140,2015,11.142969,28,1,92.5,1,0,0,0,3,3,0,1
40140,2015,5.9189134,63,1,92.5,0,1,0,1,4,2,0,1
41740,2015,0,34,1,94.300003,0,0,0,0,2,5,0,0
40900,2017,0,64,1,93.300003,0,1,0,0,1,4,0,1
25260,2019,0,21,1,87.900002,0,1,0,0,2,3,0,1
40900,2015,0,62,1,93.300003,0,0,0,0,4,5,0,0
41860,2021,6.1636958,52,1,94.099998,1,0,0,1,4,3,0,0
42100,2017,5.4476743,39,1,93.699997,1,1,0,1,1,3,0,1
31080,2015,0,58,1,92.400002,1,1,0,0,3,3,0,0
41860,2017,0,55,1,94.099998,0,1,0,0,3,5,0,0
25260,2019,7.0105801,31,1,87.900002,0,0,0,0,2,3,0,1
37100,2021,6.203023,61,1,93.199997,1,0,0,1,4,5,1,0
40140,2015,4.6393905,40,1,92.5,1,1,0,1,2,4,0,1
42100,2019,5.056334,40,1,93.699997,0,1,1,1,4,5,0,0
31080,2015,0,40,1,92.400002,1,0,0,0,1,2,0,0
40140,2015,4.8057117,52,1,92.5,0,0,0,1,3,5,0,0
41940,2015,0,28,1,95.199997,0,0,0,0,4,5,0,0
41940,2015,8.2576418,44,1,95.199997,0,1,0,1,4,5,0,0
37100,2019,0,63,1,93.199997,0,1,0,0,3,5,0,0
25260,2015,5.0334539,32,1,87.900002,1,0,0,0,3,2,0,1
47300,2017,0,39,1,87.900002,1,0,0,0,1,2,0,1
31080,2015,4.6744146,63,1,92.400002,1,0,1,1,4,5,0,0
41860,2015,0,20,1,94.099998,0,0,0,0,2,1,0,0
46700,2021,9.3775787,36,1,93.300003,1,1,0,1,4,5,1,0
41500,2015,0,51,1,93.199997,0,1,0,0,2,2,0,1
41740,2015,5.2284017,29,1,94.300003,1,0,0,1,4,5,0,0
41740,2015,5.5734739,35,1,94.300003,0,1,0,0,4,3,0,0
41740,2015,0,46,1,94.300003,0,1,0,0,4,4,0,0
25260,2017,6.2808146,49,1,87.900002,1,1,0,1,3,5,0,1
42020,2019,5.2572656,32,1,92.599998,1,1,0,1,4,4,0,0
31080,2015,5.0422659,57,1,92.400002,1,0,0,1,3,5,0,0
40140,2015,0,38,1,92.5,0,1,0,0,2,5,0,0
41500,2019,0,27,1,93.199997,0,0,0,0,4,3,0,1
44700,2019,0,42,1,91.400002,1,1,0,0,2,5,0,0
41860,2015,5.4215407,27,1,94.099998,0,0,0,1,4,5,0,0
33700,2015,0,40,1,91.099998,0,1,0,0,2,4,0,1
12540,2019,5.4695106,50,1,89.900002,0,1,0,1,4,5,0,0
42100,2017,0,48,1,93.699997,0,1,0,0,4,5,0,0
31080,2015,5.6487103,38,1,92.400002,1,0,0,1,1,4,0,1
31080,2015,0,48,1,92.400002,0,1,0,0,2,4,0,0
41860,2023,5.3712139,53,1,94.099998,0,0,0,1,3,5,0,0
40900,2021,4.2851191,64,1,93.300003,0,1,0,1,4,5,0,0
41860,2015,4.61134,36,1,94.099998,1,0,0,1,4,5,0,0
41740,2015,5.1458426,29,1,94.300003,0,0,0,1,3,5,0,0
42020,2023,7.4297037,45,1,92.599998,0,0,1,1,1,5,0,1
42200,2015,5.5423508,33,1,92.300003,0,1,0,1,2,5,0,1
41500,2017,0,48,1,93.199997,0,0,0,0,4,5,0,0
33700,2017,0,48,1,91.099998,0,1,1,0,1,4,0,1
31080,2015,7.4611053,36,1,92.400002,0,1,0,1,4,5,0,0
37100,2021,5.593565,54,1,93.199997,0,1,0,1,4,5,0,0
33700,2015,5.8574576,33,1,91.099998,0,0,0,1,4,4,0,0
47300,2019,0,48,1,87.900002,1,1,0,0,2,4,0,1
47300,2019,4.7796359,53,1,87.900002,0,0,0,1,3,3,0,0
41740,2015,0,34,1,94.300003,1,0,0,0,2,5,0,0
40900,2019,7.7883744,52,1,93.300003,1,1,0,1,4,5,0,0
40900,2019,5.0035062,42,1,93.300003,1,1,0,1,2,5,0,0
42200,2017,5.3187957,40,1,92.300003,1,1,0,1,1,4,0,1
41740,2015,5.5632854,58,1,94.300003,1,0,0,1,3,4,0,0
46700,2017,6.2635098,23,1,93.300003,0,1,0,0,1,4,0,0
31080,2015,6.6996827,45,1,92.400002,0,1,0,1,4,5,0,0
42200,2017,0,27,1,92.300003,1,0,0,0,4,5,0,0
42200,2021,7.1227655,54,1,92.300003,0,0,0,1,2,2,0,0
42020,2017,0,20,1,92.599998,0,0,0,0,4,1,0,0
41860,2021,4.9925938,59,1,94.099998,0,1,0,1,2,5,0,0
31080,2015,4.4096889,55,1,92.400002,1,1,0,0,4,5,0,0
47300,2017,0,46,1,87.900002,1,0,0,0,3,1,0,0
37100,2017,6.4355268,52,1,93.199997,1,0,0,1,3,3,0,1
37100,2021,4.7762651,58,1,93.199997,0,1,1,1,2,4,0,0
40900,2017,4.3992715,33,1,93.300003,1,0,0,1,4,5,0,0
39820,2019,4.7110181,42,1,89.800003,1,0,0,1,3,1,0,0
23420,2017,5.8222599,43,1,87.699997,1,0,0,1,4,5,0,0
37100,2015,5.6259098,54,1,93.199997,1,1,0,1,4,5,0,0
37100,2019,0,41,1,93.199997,1,1,0,0,1,2,0,1
41860,2019,7.7901249,26,1,94.099998,0,0,0,1,2,4,0,1
46700,2019,0,37,1,93.300003,1,1,0,0,2,4,0,0
40900,2019,4.5656009,58,1,93.300003,1,1,0,1,2,4,0,0
40900,2021,4.625659,33,1,93.300003,1,1,0,1,4,5,0,0
42200,2023,6.8745422,30,1,92.300003,0,1,1,1,2,3,0,1
41860,2017,5.7479367,56,1,94.099998,1,0,0,1,4,5,0,0
31080,2015,0,58,1,92.400002,0,1,0,0,4,5,0,0
41940,2015,7.3101196,60,1,95.199997,1,1,0,1,4,5,0,0
17020,2019,0,36,1,90.900002,1,0,1,0,4,5,0,0
42200,2023,6.6769433,33,1,92.300003,1,0,0,0,3,5,0,1
41860,2015,5.221046,38,1,94.099998,1,1,0,1,4,5,0,0
37100,2021,6.3891654,58,1,93.199997,1,0,0,1,4,1,0,1
42200,2017,0,50,1,92.300003,1,0,0,0,2,3,0,0
12540,2017,0,18,1,89.900002,0,0,0,0,1,4,0,0
44700,2019,5.3663335,39,1,91.400002,1,1,0,1,3,4,0,1
44700,2019,6.2665062,34,1,91.400002,0,0,0,1,4,5,0,0
40140,2023,5.0224924,53,1,92.5,1,0,0,1,2,3,0,1
42200,2017,4.7323041,40,1,92.300003,0,1,0,0,1,3,0,1
12540,2021,4.9521284,34,1,89.900002,0,1,0,1,3,5,0,0
17020,2017,0,31,1,90.900002,1,1,0,0,4,4,0,0
12540,2019,7.2936988,23,1,89.900002,1,0,0,1,3,5,0,0
41860,2015,9.6469898,58,1,94.099998,1,1,0,1,3,5,0,0
41860,2023,5.5568271,38,1,94.099998,1,1,0,0,4,5,0,0
41860,2017,5.1010952,44,1,94.099998,1,1,0,0,4,3,0,1
41860,2019,0,24,1,94.099998,0,0,0,0,4,4,0,0
41860,2021,6.4300776,55,1,94.099998,0,1,0,1,4,5,0,0
39820,2017,4.4702487,48,1,89.800003,1,0,0,0,3,1,0,0
37100,2015,7.2248135,39,1,93.199997,0,1,0,1,3,5,0,0
37100,2023,6.0460944,25,1,93.199997,0,1,0,1,4,5,0,0
40900,2017,4.8490419,54,1,93.300003,0,0,0,0,3,3,1,0
12540,2015,0,50,1,89.900002,0,1,0,0,3,5,0,1
12540,2021,5.6668162,28,1,89.900002,1,0,0,1,2,3,0,1
41860,2017,5.1986065,53,1,94.099998,0,1,1,1,2,3,0,0
41860,2017,4.7312536,51,1,94.099998,1,1,0,1,2,5,0,0
41860,2023,4.7441435,48,1,94.099998,0,1,0,1,2,5,0,0
31080,2015,4.8419681,40,1,92.400002,0,1,0,1,4,4,0,0
41860,2017,5.0449724,54,1,94.099998,0,1,0,1,4,5,0,0
31080,2015,6.4360504,60,1,92.400002,0,1,1,1,3,4,0,0
37100,2017,0,23,1,93.199997,0,0,0,0,4,5,0,0
44700,2015,0,48,1,91.400002,0,0,0,0,4,5,0,1
44700,2019,0,51,1,91.400002,0,1,0,0,2,5,0,1
37100,2019,6.1495581,38,1,93.199997,1,0,0,1,4,5,0,0
39820,2015,5.0349731,30,1,89.800003,1,1,0,1,4,2,0,0
40140,2015,0,41,1,92.5,1,0,0,0,2,3,0,0
41860,2021,6.1765208,34,1,94.099998,0,0,0,1,3,5,0,1
44700,2015,6.0615668,39,1,91.400002,0,1,0,1,2,5,0,0
41860,2017,5.3094339,46,1,94.099998,0,0,0,1,4,5,0,0
41860,2019,0,51,1,94.099998,0,0,0,0,4,5,0,0
31080,2015,4.7294254,46,1,92.400002,1,1,0,1,4,5,0,0
41860,2017,0,54,1,94.099998,1,1,1,0,4,5,0,0
44700,2017,0,29,1,91.400002,0,1,0,0,4,5,0,1
37100,2017,5.356935,30,1,93.199997,0,1,0,1,4,4,0,0
12540,2021,6.4219971,24,1,89.900002,0,0,0,1,2,2,0,1
40140,2017,4.926178,33,1,92.5,1,1,1,1,3,4,0,0
40140,2019,4.4482179,42,1,92.5,0,1,0,1,4,5,0,0
40140,2023,5.5797558,23,1,92.5,0,0,0,1,4,4,0,1
41860,2017,0,39,1,94.099998,0,0,0,0,3,3,0,0
31080,2015,0,60,1,92.400002,0,1,0,0,1,3,0,1
41860,2017,0,35,1,94.099998,1,0,0,0,3,5,0,0
41860,2019,5.6842093,52,1,94.099998,0,1,0,1,1,5,0,1
31080,2023,5.7388935,53,1,92.400002,1,1,0,0,2,5,0,0
